time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2018-10-01T22:12:46Z,161,0,0,0,0,0,15860796,1467,12714907,0,0,0,0,0,0,17714,0,0,0,0,0,0,0,595,11,0,-65,1,6,12097,0,0,0,0,0, ,0,0,0,0,0,0,17707,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,219,350679584,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,17232,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:13:46Z,161,0,0,0,0,0,15934092,1467,12788203,0,0,0,0,0,0,17290,0,0,0,0,0,0,0,598,11,0,-66,1,6,11653,0,0,0,0,0, ,0,0,0,0,0,0,17287,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,221,438237512,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,16871,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:14:46Z,161,0,0,0,0,0,15981324,1467,12835435,0,0,0,0,0,0,18905,0,0,0,0,0,0,0,603,12,0,-68,1,6,13027,0,0,0,0,0, ,0,0,0,0,0,0,18896,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,213,448056584,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,18362,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:15:46Z,161,0,0,0,0,0,16032012,1467,12886123,0,0,0,0,0,0,18124,0,0,0,0,0,0,0,605,12,0,-69,1,6,12348,0,0,0,0,0, ,0,0,0,0,0,0,18119,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,227,392942536,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,17670,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:16:46Z,161,0,0,0,0,0,16151388,1467,13005499,0,0,0,0,0,0,17599,0,0,0,0,0,0,0,613,12,0,-70,1,6,11386,0,0,0,0,0, ,0,0,0,0,0,0,17595,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,212,364334568,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,16935,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:17:46Z,161,0,0,0,0,0,16177844,1467,13031955,0,0,0,0,0,0,19242,0,0,0,0,0,0,0,614,12,0,-71,1,6,13597,0,0,0,0,0, ,0,0,0,0,0,0,19234,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,218,386058704,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,18799,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:18:46Z,161,0,0,0,0,0,16206804,1467,13060915,0,0,0,0,0,0,19082,0,0,0,0,0,0,0,615,12,0,-73,1,6,13652,0,0,0,0,0, ,0,0,0,0,0,0,19076,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,208,447518480,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,18742,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:19:46Z,161,0,0,0,0,0,16276724,1467,13130835,0,0,0,0,0,0,18851,0,0,0,0,0,0,0,619,13,0,-74,1,6,12916,0,0,0,0,0, ,0,0,0,0,0,0,18846,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,225,467399800,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,18364,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:20:46Z,161,0,0,0,0,0,16351692,1467,13205803,0,0,0,0,0,0,18005,0,0,0,0,0,0,0,625,13,0,-76,1,6,12106,0,0,0,0,0, ,0,0,0,0,0,0,17997,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,215,450329704,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,17433,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:21:46Z,161,0,0,0,0,0,16427172,1467,13281283,0,0,0,0,0,0,18580,0,0,0,0,0,0,0,630,13,0,-77,1,6,12829,0,0,0,0,0, ,0,0,0,0,0,0,18575,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,227,420329472,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,18139,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:22:46Z,161,0,0,0,0,0,16478508,1467,13332619,0,0,0,0,0,0,17899,0,0,0,0,0,0,0,636,13,0,-78,1,6,12125,0,0,0,0,0, ,0,0,0,0,0,0,17894,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,231,475641208,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,17457,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:23:46Z,161,0,0,0,0,0,16514332,1467,13368443,0,0,0,0,0,0,16975,0,0,0,0,0,0,0,640,13,0,-79,1,6,11895,0,0,0,0,0, ,0,0,0,0,0,0,16970,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,217,489210400,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,16687,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:24:46Z,161,0,0,0,0,0,16581068,1467,13435179,0,0,0,0,0,0,17364,0,0,0,0,0,0,0,641,13,0,-80,1,6,11507,0,0,0,0,0, ,0,0,0,0,0,0,17360,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412,37,227,413630928,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,16818,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:25:46Z,161,0,0,0,0,0,16624084,1467,13478195,0,0,0,0,0,0,17800,0,0,0,0,0,0,0,647,13,0,-81,1,6,12123,0,0,0,0,0, ,0,0,0,0,0,0,17795,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,243,420612008,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,17306,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:26:46Z,161,0,0,0,0,0,16668844,1467,13522955,0,0,0,0,0,0,17839,0,0,0,0,0,0,0,648,13,0,-83,1,6,12359,0,0,0,0,0, ,0,0,0,0,0,0,17832,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,224,393961840,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,17390,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:27:46Z,161,0,0,0,0,0,16716916,1467,13571027,0,0,0,0,0,0,17413,0,0,0,0,0,0,0,650,13,0,-83,1,6,11912,0,0,0,0,0, ,0,0,0,0,0,0,17411,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,266,357518792,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,17030,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:28:46Z,161,0,0,0,0,0,16756644,1467,13610755,0,0,0,0,0,0,17544,0,0,0,0,0,0,0,650,13,0,-85,1,6,12074,0,0,0,0,0, ,0,0,0,0,0,0,17537,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,777,54,317,376599352,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,17092,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:29:46Z,161,0,0,0,0,0,16812132,1467,13666243,0,0,0,0,0,0,16732,0,0,0,0,0,0,0,652,13,0,-85,1,6,11354,0,0,0,0,0, ,0,0,0,0,0,0,16730,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,188,410456056,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,16331,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:30:46Z,161,0,0,0,0,0,16845580,1467,13699691,0,0,0,0,0,0,18548,0,0,0,0,0,0,0,655,13,0,-87,1,6,12675,0,0,0,0,0, ,0,0,0,0,0,0,18538,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,198,395847112,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,18044,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:31:46Z,161,0,0,0,0,0,16881708,1467,13735819,0,0,0,0,0,0,16262,0,0,0,0,0,0,0,656,13,0,-89,1,6,11094,0,0,0,0,0, ,0,0,0,0,0,0,16254,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,199,415783840,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,15844,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:32:46Z,161,0,0,0,0,0,16914020,1467,13768131,0,0,0,0,0,0,12132,0,0,0,0,0,0,0,658,13,0,-89,1,6,8418,0,0,0,0,0, ,0,0,0,0,0,0,12130,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,122,384323040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11830,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:33:46Z,161,0,0,0,0,0,16953468,1467,13807579,0,0,0,0,0,0,12341,0,0,0,0,0,0,0,660,13,0,-90,1,6,8680,0,0,0,0,0, ,0,0,0,0,0,0,12338,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,153,417909032,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,12083,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:34:46Z,161,0,0,0,0,0,16965220,1467,13819331,0,0,0,0,0,0,7541,0,0,0,0,0,0,0,660,13,0,-90,1,6,5356,0,0,0,0,0, ,0,0,0,0,0,0,7539,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,124,447793536,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,7404,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:35:46Z,161,0,0,0,0,0,16981332,1467,13835443,0,0,0,0,0,0,6616,0,0,0,0,0,0,0,660,13,0,-91,1,6,4606,0,0,0,0,0, ,0,0,0,0,0,0,6613,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,115,469966712,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,6441,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:36:46Z,161,0,0,0,0,0,17004732,1467,13858843,0,0,0,0,0,0,6737,0,0,0,0,0,0,0,662,13,0,-91,1,6,4764,0,0,0,0,0, ,0,0,0,0,0,0,6736,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,142,425573592,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,6610,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:37:46Z,161,0,0,0,0,0,17028844,1467,13882955,0,0,0,0,0,0,6206,0,0,0,0,0,0,0,662,13,0,-91,1,6,4292,0,0,0,0,0, ,0,0,0,0,0,0,6206,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,120,476016736,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6088,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:38:46Z,161,0,0,0,0,0,17030828,1467,13884939,0,0,0,0,0,0,6604,0,0,0,0,0,0,0,661,13,0,-92,1,6,4721,0,0,0,0,0, ,0,0,0,0,0,0,6600,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,130,483186872,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,6447,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:39:46Z,161,0,0,0,0,0,17031108,1467,13885219,0,0,0,0,0,0,5626,0,0,0,0,0,0,0,662,13,0,-93,1,6,4018,0,0,0,0,0, ,0,0,0,0,0,0,5622,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,142,473149064,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,5495,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:40:46Z,161,0,0,0,0,0,17104684,1467,13958795,0,0,0,0,0,0,11481,0,0,0,0,0,0,0,668,13,0,-93,1,6,7772,0,0,0,0,0, ,0,0,0,0,0,0,11480,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,163,434934440,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11138,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T22:41:46Z,161,0,0,0,0,0,17137148,1467,13991259,0,0,0,0,0,0,9321,0,0,0,0,0,0,0,668,13,0,-94,1,6,6489,0,0,0,0,0, ,0,0,0,0,0,0,9318,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,173,470405056,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,9129,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
